PaymentID,InvoiceID,PaymentDate,PaymentAmount
2427,4398,2024-07-10,7057.65
2428,4399,2025-01-04,6044.17
2429,4401,2024-12-01,1812.84
2430,4404,2025-07-03,2403.8
2431,4405,2025-03-11,980.47
2432,4407,2025-11-02,4467.13
2433,4409,2024-04-23,3166.31
2434,4411,2025-04-15,1678.52
2435,4413,2025-11-14,2722.35
2436,4414,2024-09-25,4329.03
2437,4415,2025-11-07,2282.35
2438,4416,2025-02-27,1162.98
2439,4417,2024-09-10,3762.81
2440,4420,2024-05-16,1377.95
2441,4422,2025-03-16,1895.99
2442,4424,2024-04-26,3994.12
2443,4426,2025-05-31,2633.33
2444,4427,2024-04-10,500.44
2445,4429,2025-06-25,2538.15
2446,4430,2025-01-26,3925.96
2447,4432,2025-01-10,5732.74
2448,4433,2024-05-24,1622.88
2449,4434,2025-04-18,762.7
2450,4436,2024-03-27,2842.9
2451,4437,2025-06-09,2063.66
2452,4438,2025-01-29,1530.91
2453,4440,2026-02-02,5066.85
2454,4444,2026-02-08,2016.22
2455,4445,2024-04-12,4039.69
2456,4446,2024-05-09,2953.05
2457,4449,2024-07-12,243.45
2458,4450,2024-12-26,1113.14
2459,4452,2024-04-21,2481.38
2460,4460,2025-08-15,1679.45
2461,4461,2024-03-30,2225.94
2462,4463,2025-06-10,1826.99
2463,4464,2024-10-10,1027.54
2464,4465,2024-08-02,1581.33
2465,4466,2024-02-06,463.94
2466,4467,2025-12-19,2451.45
2467,4469,2024-09-19,2927.23
2468,4473,2025-06-07,4737.23
2469,4475,2024-12-06,1754.86
2470,4476,2025-03-12,5191.27
2471,4478,2024-11-17,1264.44
2472,4479,2025-07-15,1283.97
2473,4480,2026-01-10,1551.42
2474,4482,2025-05-03,3499.19
2475,4483,2024-05-08,3758.75
2476,4484,2024-04-05,787.01
2477,4488,2025-05-15,3365.39
2478,4489,2024-05-19,2631.63
2479,4491,2025-02-06,2740.01
2480,4492,2025-12-25,6392.26
2481,4496,2025-03-21,848.9
2482,4498,2025-06-02,8890.88
2483,4500,2024-08-16,4091.93
2484,4502,2025-04-05,6948.92
2485,4504,2025-01-08,1260.36
2486,4505,2024-10-19,2473.48
2487,4506,2024-02-26,4378.9
2488,4507,2024-08-07,2062.91
2489,4509,2024-10-22,2002.56
2490,4510,2025-01-02,1944.46
2491,4511,2024-11-22,2633.7
2492,4513,2024-05-18,1682.52
2493,4515,2024-08-17,1073.57
2494,4516,2024-04-11,9766.57
2495,4517,2025-06-09,2386.56
2496,4518,2025-04-09,2463.36
2497,4519,2024-10-31,2164.22
2498,4521,2024-03-24,2430.71
2499,4523,2024-08-27,4843.28
2500,4524,2025-10-06,1865.05
2501,4525,2024-06-02,2313.85
2502,4526,2025-06-13,3046.34
2503,4530,2024-07-23,2048.97
2504,4532,2025-02-14,4308.1
2505,4533,2025-01-01,1156.86
2506,4536,2024-06-30,4104.84
2507,4537,2025-08-15,1418.93
2508,4539,2025-08-04,4260.91
2509,4540,2024-06-23,3632.04
2510,4542,2024-05-10,2087.36
2511,4543,2025-04-18,4064.45
2512,4545,2024-04-28,2344.15
2513,4546,2025-04-05,5101.13
2514,4547,2024-07-29,2359.94
2515,4548,2025-01-10,8040.84
2516,4549,2025-02-02,1874.62
2517,4551,2024-08-25,2911.4
2518,4554,2025-07-24,2095.48
2519,4555,2024-09-16,5270.94
2520,4557,2025-06-21,1980.47
2521,4558,2025-11-16,3444.55
2522,4559,2024-12-04,1045.86
2523,4560,2024-03-16,1092.12
2524,4561,2025-01-24,4994.06
2525,4562,2024-08-13,4320.83
2526,4563,2024-05-29,5285.44
2527,4564,2026-03-09,1076.93
2528,4565,2024-06-28,1600.41
2529,4569,2025-11-04,2468.23
2530,4570,2025-10-16,2744.47
2531,4571,2025-10-17,462.51
2532,4573,2025-12-30,2600.95
2533,4576,2024-02-12,7687.76
2534,4577,2024-08-14,3485.13
2535,4580,2025-06-17,2919.47
2536,4581,2024-12-24,904.87
2537,4584,2024-08-19,1113.34
2538,4590,2025-11-09,5743.15
2539,4592,2024-03-26,3682.66
2540,4595,2025-06-24,1114.19
2541,4596,2024-05-21,2785.87
2542,4599,2024-09-17,4602.52
2543,4600,2025-05-11,915.9
2544,4607,2025-08-03,414.74
2545,4608,2024-02-24,2911.88
2546,4609,2025-12-10,2237.52
2547,4610,2025-01-30,3103.02
2548,4611,2025-02-04,3939.66
2549,4612,2024-03-29,4209.12
2550,4613,2024-12-14,2056.14
2551,4615,2024-09-27,5140.38
2552,4616,2024-03-24,6580.37
2553,4619,2024-03-05,1382.16
2554,4620,2025-12-29,1573.2
2555,4621,2024-12-07,6689.27
2556,4622,2025-10-02,3459.42
2557,4623,2025-05-30,3409.26
2558,4624,2025-01-06,3349.95
2559,4625,2024-10-11,3449.76
2560,4627,2024-05-15,1268.33
2561,4629,2025-04-25,1932.19
2562,4633,2024-06-16,3602.66
2563,4634,2026-01-10,4286.41
2564,4636,2025-09-20,764.62
2565,4637,2025-01-30,1290.64
2566,4638,2025-09-05,2938.64
2567,4639,2024-09-04,5698.71
2568,4641,2024-10-08,3839.36
2569,4646,2025-05-15,3225.56
2570,4648,2025-08-31,4449.31
2571,4649,2025-02-09,6171.35
2572,4650,2025-02-12,470.22
2573,4652,2025-12-15,1559.04
2574,4653,2024-05-22,5609.58
2575,4654,2025-10-12,2547.34
2576,4655,2024-08-06,1610.14
2577,4656,2025-06-27,2816.05
2578,4657,2024-11-05,262.88
2579,4659,2025-08-21,805.56
2580,4661,2025-03-30,5413.27
2581,4663,2025-04-25,4606.91
2582,4665,2024-02-14,2039.39
2583,4666,2024-10-14,3512.16
2584,4667,2024-08-14,1076.06
2585,4671,2024-05-18,2763.36
2586,4672,2024-10-17,6632.9
2587,4673,2024-10-28,1006.45
2588,4675,2024-04-10,2272.8
2589,4676,2025-02-22,2570.29
2590,4677,2025-11-02,1142.62
2591,4678,2026-03-17,1928.89
2592,4679,2025-03-27,2125.09
2593,4683,2025-06-05,3348.38
2594,4684,2025-12-19,661.68
2595,4685,2025-12-24,3385.24
2596,4688,2025-08-25,2934.29
2597,4695,2024-08-13,2535.13
2598,4696,2024-09-01,3413.71
2599,4698,2024-03-28,926.55
2600,4699,2025-02-17,1035.26
2601,4700,2025-01-30,431.6
2602,4701,2026-01-27,2654.11
2603,4704,2024-10-31,677.97
2604,4706,2026-01-06,2246.09
2605,4709,2024-03-18,1913.36
2606,4713,2025-03-01,2528.17
2607,4715,2025-05-30,2405.54
2608,4716,2024-11-01,2445.37
2609,4717,2024-03-18,2068.18
2610,4718,2024-08-21,3864.59
2611,4721,2025-06-15,8060.11
2612,4722,2024-11-19,1342.81
2613,4723,2024-07-03,1881.12
2614,4724,2024-06-11,2755.32
2615,4725,2024-11-19,1568.94
2616,4726,2024-05-28,4006.54
2617,4728,2025-12-08,7628.1
2618,4731,2024-10-10,1233.54
2619,4732,2025-09-19,5168.85
2620,4734,2025-10-17,4001.94
2621,4735,2024-05-10,2802.49
2622,4736,2024-11-17,2344.94
2623,4742,2025-11-20,7604.94
2624,4743,2024-06-06,2689.31
2625,4744,2025-07-21,3400.59
2626,4745,2026-01-10,2062.86
2627,4749,2024-10-15,4622.7
2628,4750,2024-04-26,4207.83
2629,4752,2026-01-12,1553.32
2630,4753,2025-11-17,5490.17
2631,4758,2024-11-29,1738.89
2632,4759,2024-12-14,1471.08
2633,4760,2025-03-25,1405.53
2634,4761,2024-10-05,1422.16
2635,4762,2024-03-18,3263.91
2636,4763,2025-04-28,4502.08
2637,4764,2025-02-19,4631.17
2638,4765,2024-07-24,2160.69
2639,4766,2024-12-04,3365.06
2640,4767,2025-05-07,4694.63
2641,4769,2024-11-24,410.97
2642,4779,2025-01-30,1324.21
2643,4780,2025-01-27,2632.67
2644,4781,2024-12-14,2574.69
2645,4783,2024-10-11,5818.02
2646,4784,2025-07-30,4040.62
2647,4785,2025-02-09,621.66
2648,4786,2025-06-30,2957.47
2649,4787,2024-12-17,834.49
2650,4788,2025-09-29,2444.68
2651,4791,2024-10-08,3397.98
2652,4793,2025-02-27,638.01
2653,4794,2024-11-19,1539.45
2654,4795,2025-08-03,1908.13
2655,4798,2024-05-21,7311.0
2656,4799,2025-12-21,3213.37
2657,4803,2024-06-19,1079.41
2658,4806,2025-03-16,3308.83
2659,4808,2025-12-21,2051.86
2660,4809,2025-02-14,3188.2
2661,4810,2024-07-11,1244.85
2662,4811,2024-04-16,2846.5
2663,4812,2024-03-27,682.91
2664,4813,2024-05-08,4384.41
2665,4814,2024-04-08,5373.8
2666,4818,2024-06-23,7102.32
2667,4824,2025-01-09,1971.19
2668,4827,2025-01-18,3995.4
2669,4828,2025-03-05,1236.76
2670,4829,2024-11-30,7215.53
2671,4830,2025-08-09,651.3
2672,4831,2025-01-10,4090.08
2673,4832,2025-03-22,1515.75
2674,4836,2024-05-02,1548.69
2675,4838,2024-12-31,5707.61
2676,4839,2025-04-14,4126.93
2677,4841,2025-04-01,387.67
2678,4842,2025-05-02,1450.45
2679,4843,2025-08-28,5474.78
2680,4845,2024-06-03,3771.11
2681,4848,2025-07-09,6594.38
2682,4849,2024-04-21,1061.03
2683,4852,2024-06-30,581.79
2684,4854,2025-04-26,11546.69
2685,4856,2024-09-04,1115.86
2686,4858,2026-01-16,2533.0
2687,4861,2025-09-22,4647.1
2688,4862,2024-06-30,2584.36
2689,4863,2025-08-17,5705.8
2690,4865,2024-05-31,1015.86
2691,4866,2024-04-28,1062.49
2692,4867,2026-02-08,4549.48
2693,4868,2024-11-15,4485.68
2694,4869,2024-06-25,3856.11
2695,4870,2025-10-03,4889.5
2696,4878,2025-12-15,1188.82
2697,4879,2024-09-27,4105.41
2698,4880,2024-08-28,1522.99
2699,4882,2025-03-25,1429.27
2700,4887,2024-03-22,1063.54
2701,4888,2024-06-17,1996.39
2702,4889,2024-03-05,1563.04
2703,4890,2024-11-24,742.5
2704,4893,2025-02-16,1230.57
2705,4896,2025-05-31,8554.84
2706,4898,2024-05-13,786.53
2707,4899,2025-07-23,4894.47
2708,4901,2025-12-27,731.03
2709,4903,2024-07-29,3867.49
2710,4905,2025-07-20,2010.58
2711,4907,2025-07-05,2861.59
2712,4908,2024-03-06,4608.67
2713,4912,2024-05-08,7682.83
2714,4913,2024-04-25,2685.68
2715,4915,2024-09-19,3069.45
2716,4916,2025-12-12,3705.69
2717,4918,2024-11-02,6137.2
2718,4919,2025-06-20,5681.46
2719,4920,2025-12-16,5069.0
2720,4922,2026-02-12,361.29
2721,4925,2025-08-23,4464.66
2722,4926,2024-03-19,2317.27
2723,4927,2025-11-14,635.76
2724,4931,2024-07-17,885.77
2725,4933,2025-02-01,2339.45
2726,4935,2025-01-25,3832.96
2727,4937,2025-04-16,1678.13
2728,4939,2025-05-21,4265.19
2729,4940,2024-06-04,3071.43
2730,4941,2025-02-01,944.34
2731,4942,2025-10-24,7555.93
2732,4945,2024-09-30,3924.5
2733,4946,2025-07-31,599.97
2734,4947,2025-08-19,1696.27
2735,4948,2024-12-02,3606.79
2736,4950,2024-10-03,3036.05
2737,4952,2025-05-22,2895.85
2738,4955,2025-11-29,1351.61
2739,4956,2024-07-21,1465.39
2740,4960,2024-07-01,6127.61
2741,4961,2025-06-19,2650.78
2742,4966,2025-08-26,7897.63
2743,4967,2025-04-05,2120.75
2744,4970,2024-09-30,2861.24
2745,4972,2026-02-26,3149.06
2746,4973,2025-12-08,4217.23
2747,4974,2025-07-02,2309.97
2748,4976,2025-09-17,1087.05
2749,4977,2025-11-23,1771.58
2750,4980,2024-10-18,2208.33
2751,4983,2025-12-01,2073.6
2752,4984,2025-10-26,2905.93
2753,4989,2025-02-01,1913.2
2754,4992,2025-11-14,3080.33
2755,4993,2024-09-16,3691.99
2756,4994,2025-10-19,4103.77
2757,4997,2025-09-07,1752.74
2758,4998,2025-01-03,4348.57
2759,4999,2025-09-03,6234.74
2760,5000,2024-11-23,862.33
2761,5002,2025-10-19,3146.19
2762,5003,2024-11-28,2358.41
2763,5005,2025-02-04,3731.68
2764,5006,2024-06-10,6296.71
2765,5007,2025-04-27,1394.08
2766,5009,2024-03-19,4805.35
2767,5011,2024-06-29,1450.31
2768,5014,2024-02-19,2302.39
2769,5015,2024-04-21,2573.73
2770,5017,2024-04-09,1232.81
2771,5019,2024-11-10,1782.72
2772,5020,2025-12-05,1491.03
2773,5021,2024-07-20,2303.45
2774,5022,2024-09-21,961.41
2775,5024,2024-03-28,3285.8
2776,5027,2024-06-10,2416.87
2777,5029,2025-08-09,4427.48
2778,5030,2024-06-18,4244.3
2779,5031,2024-11-05,1374.63
2780,5033,2024-11-11,4112.96
2781,5034,2024-03-11,3405.62
2782,5035,2024-09-28,2372.39
2783,5037,2024-05-29,2063.91
2784,5038,2024-05-03,2211.15
2785,5039,2025-11-17,1461.6
2786,5044,2025-01-30,3515.64
2787,5045,2025-02-16,5548.67
2788,5046,2024-08-08,3114.22
2789,5047,2025-12-08,1762.75
2790,5048,2024-07-03,4402.45
2791,5049,2024-04-01,1900.32
2792,5050,2025-06-14,445.24
2793,5054,2025-09-14,7083.71
2794,5055,2024-09-11,7303.85
2795,5056,2025-02-24,2625.38
2796,5057,2026-01-11,1805.96
2797,5059,2026-01-28,3186.63
2798,5060,2025-04-17,1948.91
2799,5061,2025-08-30,4717.46
2800,5062,2025-10-29,1733.57
2801,5063,2025-04-26,1937.9
2802,5064,2024-06-24,1456.43
2803,5065,2026-02-08,3124.78
2804,5068,2025-09-18,4202.62
2805,5069,2024-03-01,1922.22
2806,5071,2025-03-11,4817.2
2807,5072,2024-11-12,3030.58
2808,5073,2024-06-14,3402.4
2809,5075,2024-03-21,4113.94
2810,5077,2024-06-20,1517.79
2811,5078,2025-06-09,1080.36
2812,5079,2024-07-24,3037.08
2813,5081,2025-04-11,898.98
2814,5082,2025-02-15,4670.56
2815,5083,2025-01-04,3875.18
2816,5084,2024-11-13,4795.69
2817,5085,2025-06-07,3351.77
2818,5087,2024-08-14,1021.98
2819,5088,2024-10-16,4738.16
2820,5089,2025-12-25,1827.54
2821,5094,2025-03-23,1544.63
2822,5097,2024-12-06,3809.37
2823,5098,2025-08-10,1356.99
2824,5099,2025-08-27,2742.42
2825,5100,2025-09-06,1255.87
2826,5101,2024-05-09,516.28
2827,5102,2025-09-30,944.63
2828,5106,2025-06-21,6303.21
2829,5107,2026-01-10,2669.35
2830,5110,2024-05-18,3193.27
2831,5111,2025-04-15,4558.2
2832,5112,2024-07-29,4273.92
2833,5114,2025-02-12,1406.74
2834,5115,2025-01-26,3293.08
2835,5116,2024-11-11,983.4
2836,5117,2025-03-30,3807.13
2837,5118,2025-09-15,4134.92
2838,5119,2025-01-21,3462.13
2839,5121,2024-03-11,316.07
2840,5122,2025-10-05,3321.78
2841,5123,2024-02-29,2115.37
2842,5124,2025-12-31,1956.37
2843,5126,2025-01-02,402.73
2844,5128,2025-01-31,2213.4
2845,5129,2025-11-14,2911.39
2846,5130,2025-10-24,2970.27
2847,5131,2024-11-20,3502.75
2848,5132,2026-03-05,1791.7
2849,5133,2025-01-04,2658.43
2850,5134,2025-03-31,6365.07
2851,5137,2025-02-11,5968.7
2852,5138,2025-09-17,2634.1
2853,5141,2025-12-18,4555.04
2854,5142,2025-09-16,5040.34
2855,5144,2025-08-15,1745.36
2856,5145,2024-09-01,1244.32
2857,5149,2024-07-25,1026.19
2858,5150,2025-01-04,3877.0
2859,5151,2025-10-11,4283.71
2860,5153,2025-09-18,4655.93
2861,5154,2024-03-17,4336.27
2862,5158,2025-03-14,3323.11
2863,5159,2024-10-29,4853.79
2864,5160,2025-06-03,4339.84
2865,5161,2025-04-05,2439.84
2866,5162,2024-11-16,498.84
2867,5164,2025-11-15,1682.12
2868,5168,2025-12-05,2504.49
2869,5169,2025-05-04,1925.03
2870,5170,2026-01-09,2762.31
2871,5171,2025-06-24,4086.42
2872,5173,2024-09-04,2014.69
2873,5174,2024-11-10,2186.55
2874,5175,2024-12-13,1286.71
2875,5176,2025-06-28,2769.42
2876,5180,2025-07-14,1495.18
2877,5181,2025-05-29,1565.07
2878,5185,2025-03-17,1426.01
2879,5186,2024-05-06,3491.93
2880,5187,2024-02-13,2801.16
2881,5190,2025-04-14,1287.73
2882,5192,2024-06-11,2699.19
2883,5194,2024-12-12,1440.23
2884,5195,2024-08-10,2533.94
2885,5198,2025-12-07,897.43
2886,5201,2025-11-30,2346.04
2887,5203,2025-10-04,7188.79
2888,5204,2024-11-18,2001.34
2889,5205,2025-08-22,1299.68
2890,5206,2025-01-18,2253.98
2891,5208,2025-06-22,1935.42
2892,5209,2025-08-02,1362.06
2893,5214,2026-02-15,2250.66
2894,5215,2026-02-01,280.44
2895,5216,2025-05-15,2636.54
2896,5217,2025-07-25,4196.89
2897,5218,2024-09-07,7872.25
2898,5219,2024-04-09,1701.16
2899,5221,2025-10-18,3509.29
2900,5222,2026-01-26,3737.86
2901,5223,2025-11-04,2511.05
2902,5224,2025-10-08,2220.61
2903,5225,2024-02-13,2375.1
2904,5226,2025-01-22,1910.59
2905,5228,2024-07-21,452.23
2906,5229,2024-11-08,792.02
2907,5230,2024-05-03,3299.89
2908,5231,2025-06-03,3707.64
2909,5232,2024-10-11,2042.39
2910,5233,2025-06-12,2547.72
2911,5236,2025-05-02,1310.62
2912,5237,2025-12-26,5638.35
2913,5241,2026-01-08,4451.33
2914,5242,2026-02-17,2631.78
2915,5244,2024-06-15,4836.64
2916,5245,2024-08-15,4821.75
2917,5246,2024-11-24,3009.35
2918,5247,2024-09-22,1520.82
2919,5249,2025-09-29,1245.95
2920,5252,2025-09-08,1234.72
2921,5253,2025-10-30,3087.34
2922,5254,2024-03-16,2154.75
2923,5255,2025-11-18,1341.48
2924,5256,2024-09-27,3888.53
2925,5257,2025-09-18,3388.04
2926,5261,2025-05-04,4037.61
2927,5263,2025-08-03,9480.88
2928,5264,2024-10-10,7370.48
2929,5265,2024-04-08,1564.65
2930,5268,2024-04-21,5849.84
2931,5271,2025-01-04,1298.28
2932,5274,2024-10-05,1788.8
2933,5275,2025-12-02,5947.66
2934,5276,2025-12-06,4280.79
2935,5281,2024-07-30,3978.88
2936,5282,2025-11-25,3500.15
2937,5283,2024-03-01,3069.86
2938,5284,2025-05-23,795.64
2939,5286,2025-07-28,4021.94
2940,5288,2025-07-06,3925.29
2941,5290,2025-11-14,1273.77
2942,5293,2025-03-18,1191.82
2943,5296,2025-07-09,2277.21
2944,5297,2024-03-09,632.73
2945,5298,2025-03-18,1336.14
2946,5299,2024-05-18,2463.33
2947,5300,2024-09-05,3990.58
2948,5301,2025-04-15,2731.24
2949,5303,2025-11-12,3683.36
2950,5304,2024-11-29,6580.06
2951,5305,2024-03-17,4538.57
2952,5306,2024-03-10,1662.19
2953,5307,2025-07-01,3141.05
2954,5308,2024-05-23,436.77
2955,5309,2025-07-24,2894.05
2956,5311,2025-08-12,250.32
2957,5313,2025-07-21,4196.3
2958,5314,2025-05-20,2521.46
2959,5318,2025-12-11,2031.84
2960,5322,2025-08-05,6689.4
2961,5324,2025-01-20,8300.25
2962,5325,2025-08-19,5390.95
2963,5326,2025-12-20,7610.38
2964,5327,2024-10-26,669.53
2965,5328,2025-06-20,1829.34
2966,5331,2025-08-02,449.93
2967,5332,2025-07-05,1292.65
2968,5333,2025-10-30,1071.1
2969,5334,2026-01-18,2221.92
2970,5336,2024-07-19,2933.91
2971,5338,2025-06-01,2382.08
2972,5341,2025-01-10,2660.44
2973,5342,2024-03-14,2012.41
2974,5343,2024-10-25,4594.94
2975,5344,2025-03-15,3700.32
2976,5349,2024-11-25,1862.21
2977,5351,2024-03-20,4015.45
2978,5352,2024-10-09,3247.54
2979,5353,2024-06-11,9322.19
2980,5355,2024-03-04,7484.0
2981,5357,2025-11-28,1551.11
2982,5359,2025-03-19,3235.6
2983,5360,2024-06-19,1985.03
2984,5361,2025-10-18,2292.56
2985,5363,2025-01-17,6277.09
2986,5365,2025-11-10,685.48
2987,5366,2026-01-09,6014.46
2988,5367,2025-05-27,3795.17
2989,5369,2024-02-29,1369.05
2990,5370,2025-01-24,2137.99
2991,5374,2024-08-07,1479.26
2992,5380,2025-01-01,3778.09
2993,5382,2025-12-21,1850.55
2994,5383,2025-01-26,123.85
2995,5384,2026-01-13,2257.71
2996,5385,2024-07-13,3224.61
2997,5386,2025-01-01,2220.92
2998,5387,2024-04-29,2348.01
2999,5388,2025-03-27,1782.85
3000,5390,2025-12-20,3146.28
3001,5391,2025-07-19,4949.71
3002,5392,2025-02-21,1554.42
3003,5393,2025-12-20,1657.55
3004,5394,2025-05-06,7455.88
3005,5397,2025-12-15,1440.11
3006,5399,2024-05-03,1660.25
3007,5402,2025-11-16,1078.91
3008,5403,2024-04-03,4166.28
3009,5404,2025-08-21,4243.73
3010,5405,2024-03-06,2418.02
3011,5406,2025-12-09,2154.72
3012,5407,2024-04-01,1370.94
3013,5408,2025-06-05,1699.73
3014,5409,2025-07-03,1751.44
3015,5410,2026-02-03,2851.82
3016,5411,2025-10-18,3090.04
3017,5412,2025-01-26,3059.41
3018,5413,2025-07-16,1579.96
3019,5414,2024-06-12,4060.58
3020,5416,2026-01-23,1725.19
3021,5418,2025-11-02,5178.25
3022,5422,2026-01-04,7985.25
3023,5423,2024-12-30,1472.23
3024,5425,2024-12-20,6084.36
3025,5426,2024-11-25,3055.22
3026,5427,2025-10-01,2132.9
3027,5428,2024-06-03,1065.91
3028,5429,2025-08-14,1934.84
3029,5430,2025-08-08,1262.8
3030,5431,2026-01-05,2509.72
3031,5433,2025-12-01,2314.17
3032,5434,2024-04-05,2874.05
3033,5436,2024-09-21,4764.3
3034,5438,2024-04-27,3574.92
3035,5439,2025-04-20,7164.51
3036,5441,2024-04-22,768.16
3037,5443,2025-09-13,1360.81
3038,5446,2025-09-18,1118.69
3039,5447,2026-01-11,2608.99
3040,5449,2024-08-07,1536.69
3041,5450,2024-12-24,3930.26
3042,5452,2025-04-30,3986.42
3043,5454,2025-06-14,2071.68
3044,5456,2024-10-07,1034.01
3045,5458,2024-04-23,2132.54
3046,5459,2025-01-04,4662.99
3047,5461,2024-11-05,3205.4
3048,5463,2025-10-15,2673.68
3049,5466,2024-04-01,4574.68
3050,5467,2024-11-19,3059.54
3051,5469,2025-08-03,3220.16
3052,5475,2025-11-02,6736.42
3053,5476,2026-01-27,4436.4
3054,5477,2025-07-31,1251.56
3055,5478,2026-02-26,2066.37
3056,5479,2025-10-11,5701.6
3057,5481,2024-03-22,1521.11
3058,5482,2025-04-02,3458.96
3059,5485,2025-03-24,3996.25
3060,5490,2024-11-07,1599.28
3061,5491,2025-12-07,2896.94
3062,5492,2024-12-18,4440.14
3063,5493,2024-11-06,3230.04
3064,5494,2025-09-12,3601.86
3065,5496,2025-06-26,6288.51
3066,5499,2024-07-20,1163.95
3067,5500,2025-05-28,6178.0
